iteration_index,metric,value
173,relative_residual,1.7751638261582212e-07
174,relative_residual,1.6937700917601866e-07
175,relative_residual,1.4397965101780733e-07
176,relative_residual,1.2965187602746012e-07
177,relative_residual,1.266593321211454e-07
178,relative_residual,1.1981642124063019e-07
179,relative_residual,1.0194050941836755e-07
180,relative_residual,9.858142792492963e-08
181,relative_residual,8.096415674858537e-08
182,relative_residual,6.823063645580221e-08
183,relative_residual,6.63331453302972e-08
184,relative_residual,6.557747092221181e-08
185,relative_residual,6.204479794939446e-08
186,relative_residual,5.83105696590143e-08
187,relative_residual,5.4539665830835487e-08
188,relative_residual,5.1345616271694386e-08
189,relative_residual,5.347240037090506e-08
190,relative_residual,5.63036500843677e-08
191,relative_residual,4.670964224817815e-08
192,relative_residual,4.091843375307334e-08
193,relative_residual,3.213519567179789e-08
194,relative_residual,2.632278183145601e-08
195,relative_residual,2.432091173409294e-08
196,relative_residual,1.9802710055443252e-08
197,relative_residual,1.659398170336069e-08
198,relative_residual,1.52751453481311e-08
199,relative_residual,1.5874237785420363e-08
200,relative_residual,1.3644266391087948e-08
201,relative_residual,1.262167875950837e-08
202,relative_residual,1.0446926247370639e-08
203,relative_residual,9.847454627895015e-09
