model,context,batch,H,P,G,feol_frequency_ghz,t_prefill,t_decode,t_e2e,e_prefill,e_decode,e_e2e,tokens_per_s,tokens_per_j,tmax_c,thermal_feasible,dominant_bottleneck,bottleneck_definition,source,ARRAY_service_s,LOCAL_FABRIC_service_s,MAC_service_s,INTER_REGION_NOC_service_s,EXTERNAL_BOUNDARY_service_s,GPU_COMPUTE_service_s,normalized_throughput,normalized_energy_efficiency,noc_service_s,GPU_power_W,local_array_bytes,boundary_bytes,event_conservation,energy_conservation,elapsed_s,reduction_service_s
Llama-3.1-8B,LC126K,1,126000,128,32,2.5,0.014639717791451429,0.05540303816088947,0.0700427559523409,6.893623881257072,21.051185308059363,27.944809189316434,456.8638050417907,1.1451142780475274,68.93930294064285,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.03320843210803812,0.011549816241092869,0.008113356799999992,0.0027919213822390205,0.01486082170541569,0.004603361306666685,1.0866464004346035,1.0229772616864827,0.001743345382239024,158.43325992298796,1009386782720.0,50062704640.0,PASS,PASS,17.8178576999926,0.0010485759999999966
Llama-3.1-8B,LC126K,1,126000,128,32,3.0,0.014639717791451429,0.05495782764780493,0.06959754543925636,6.893623881257072,21.00408203577502,27.89770591703209,459.78633007868206,1.1470477212416015,69.21740638192318,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.03320843210803812,0.009646584633933336,0.006761130666666671,0.0023467108691544707,0.01486082170541569,0.004603361306666685,1.0935975996245402,1.0247044853026903,0.0014728975358211335,159.11724938510082,1009386782720.0,50062704640.0,PASS,PASS,18.444252200002666,0.0008738133333333373
Llama-3.1-8B,LC126K,8,126000,128,32,1.0,0.11711774233161143,0.3452738700732947,0.4623916124049061,54.39776039150245,144.29303267021916,198.69079306172162,553.6432606736527,1.2884341345422874,74.10255685829242,True,LOCAL_FABRIC,LARGEST_SERVICE_SUM; NOMINAL_STAGE_CLASSIFICATION_NOT_STORED,FROZEN_V3_NOMINAL,0.10132619531771471,0.13077256105684257,0.12906515200000024,0.05356614399999991,0.11794006070418142,0.03682689045333348,1.0,1.0,,,,,,,,
Llama-3.1-8B,LC126K,8,126000,128,32,1.25,0.11711774233161143,0.3118817144708142,0.4289994568024256,54.39776039150245,140.76014260747675,195.1579029989792,596.7373523223364,1.311758304767904,78.33100426894521,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.10132619531771471,0.10464400310684269,0.1032521216,0.04287690895004626,0.11794006070418142,0.03682689045333348,1.0778372911037486,1.0181027260923217,0.02637494415004629,193.9905965503304,4713007284224.0,400501637120.0,PASS,PASS,130.9958808000083,0.016501964799999973
Llama-3.1-8B,LC126K,8,126000,128,32,1.5,0.11711774233161143,0.29735607852865925,0.4144738208602707,54.39776039150245,139.22333032479676,193.62109071629922,617.6505900147163,1.3221700128479323,80.46629494088592,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.10132619531771471,0.0872249644735094,0.0860434346666666,0.03575075225007709,0.11794006070418142,0.03682689045333348,1.1156111414833838,1.0261836266218058,0.021999114916743768,199.8520530592953,4713007284224.0,400501637120.0,PASS,PASS,130.07613829999173,0.01375163733333332
Llama-3.1-8B,LC126K,8,126000,128,32,2.0,0.11711774233161143,0.28465202294935255,0.401769765280964,54.39776039150245,137.87924124450612,192.27700163600858,637.1808486409502,1.3314124821054925,82.51290057687339,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.10132619531771471,0.06545116618184263,0.06453257600000012,0.02684305637511555,0.11794006070418142,0.03682689045333348,1.150887031236779,1.033357038913342,0.016529328375115608,205.46884601326502,4713007284224.0,400501637120.0,PASS,PASS,131.2446501999948,0.010313727999999942
Llama-3.1-8B,LC126K,8,126000,128,32,2.5,0.11711774233161143,0.27783783547953883,0.39495557781115026,54.39776039150245,137.1583002101998,191.55606060170226,648.1741602910278,1.336423390603623,83.6877738752757,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.10132619531771471,0.052386887206842515,0.0516260608,0.02149843885013872,0.11794006070418142,0.03682689045333348,1.170743340219392,1.0372461849424561,0.013247456450138754,208.69322098591135,4713007284224.0,400501637120.0,PASS,PASS,134.5501712999976,0.008250982399999968
Llama-3.1-8B,LC126K,8,126000,128,32,3.0,0.11711774233161143,0.2739346691565907,0.39105241148820213,54.39776039150245,136.7453452132319,191.14310560473436,654.643706263715,1.3393106656401381,84.38706995642303,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.10132619531771471,0.043677367890175824,0.0430217173333333,0.01793536050015414,0.11794006070418142,0.03682689045333348,1.1824287456640739,1.0394871027814894,0.011059541833487471,210.6124013718781,4713007284224.0,400501637120.0,PASS,PASS,130.90093240000715,0.00687581866666667
Llama-3.1-8B,LC126K,32,126000,128,32,1.0,0.4684709693264457,1.3532501535454278,1.8217211228718735,217.26897248602586,574.2622512841241,791.53122377015,562.10579497794,1.293695017010922,74.90371774517263,True,LOCAL_FABRIC,LARGEST_SERVICE_SUM; NOMINAL_STAGE_CLASSIFICATION_NOT_STORED,FROZEN_V3_NOMINAL,0.2789149821427068,0.502274834596987,0.4937205760000009,0.21078518399999976,0.47128341040032484,0.14730756181333393,1.0,1.0,,,,,,,,
Llama-3.1-8B,LC126K,32,126000,128,32,1.25,0.4684709693264457,1.2144749463729803,1.682945915699426,217.26897248602586,559.5798343652792,776.8488068513051,608.4568674771878,1.3181458103159598,79.50809863067178,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.2789149821427068,0.40184632719698665,0.3949764607999994,0.1686518225528638,0.47128341040032484,0.14730756181333393,1.0824596951559036,1.0188999671356322,0.10247356975286392,197.25613824889814,17411134717952.0,1602006548480.0,PASS,PASS,629.0479924000101,0.06617825279999986
Llama-3.1-8B,LC126K,32,126000,128,32,1.5,0.4684709693264457,1.1411128022031023,1.609583771529548,217.26897248602586,551.8181195121061,769.087091998132,636.1893168361892,1.3314486885218548,82.39383047439031,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.2789149821427068,0.3348939889303198,0.3291470506666662,0.14056291492144,0.47128341040032484,0.14730756181333393,1.1317964029549927,1.0291828220828758,0.08541437092143993,205.18027560550337,17411134717952.0,1602006548480.0,PASS,PASS,583.3913844999915,0.05514854400000006
Llama-3.1-8B,LC126K,32,126000,128,32,2.0,0.4684709693264457,1.07003499033049,1.5385059596569357,217.26897248602586,544.2980870159837,761.5670595020096,665.5807821689147,1.3445959711933917,85.56795195261873,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.2789149821427068,0.2512035825934302,0.24686028800000046,0.10545178038216009,0.47128341040032484,0.14730756181333393,1.1840845408737255,1.039345404838983,0.06409037238215992,213.8940158431059,17411134717952.0,1602006548480.0,PASS,PASS,556.3834998999955,0.04136140800000017
Llama-3.1-8B,LC126K,32,126000,128,32,2.5,0.4684709693264457,1.0273883032069215,1.4958592725333673,217.26897248602586,539.7860675183102,757.0550400043361,684.556374254222,1.3526097124908316,87.68323299088257,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.2789149821427068,0.20098934250593053,0.1974882303999997,0.0843850996585918,0.47128341040032484,0.14730756181333393,1.217842584741699,1.0455398642688072,0.05129597325859197,219.700989025006,17411134717952.0,1602006548480.0,PASS,PASS,513.4362640000036,0.03308912639999983
Llama-3.1-8B,LC126K,32,126000,128,32,3.0,0.4684709693264457,0.9989571784578766,1.4674281477843223,217.26897248602586,536.7780545198613,754.0470270058871,697.8195161011073,1.3580054868275546,89.19375596579539,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.2789149821427068,0.16751318244759666,0.1645735253333331,0.07034064584287986,0.47128341040032484,0.14730756181333393,1.2414380394859537,1.04971068835468,0.04276637384287977,223.84775635834058,17411134717952.0,1602006548480.0,PASS,PASS,498.7570052000083,0.027574272000000087
Qwen2.5-32B,LC20K,1,20000,128,32,1.0,0.02142447399807331,0.14524628348698693,0.16667075748506024,8.287334296151485,49.10131367691873,57.38864797307021,191.99528749287867,0.5576015663414147,63.57467944747498,True,ARRAY,LARGEST_SERVICE_SUM; NOMINAL_STAGE_CLASSIFICATION_NOT_STORED,FROZEN_V3_NOMINAL,0.0916828222379221,0.07814705698004706,0.04342080800000016,0.01473379200000002,0.030548171100165965,0.004294150853333335,1.0,1.0,,,,,,,,
Qwen2.5-32B,LC20K,1,20000,128,32,1.25,0.02142447399807331,0.14101081164812287,0.1624352856461962,8.287334296151485,48.653200756366914,56.9405350525184,197.00153124180108,0.5619898016498298,64.44494279332196,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.0916828222379221,0.0625682783746545,0.034736646400000064,0.011839872617385777,0.030548171100165965,0.004294150853333335,1.026074826180867,1.0078698403543012,0.00980825661738579,142.28804033623098,2215972765696.0,103053852672.0,PASS,PASS,66.76965400000336,0.002031615999999988
Qwen2.5-32B,LC20K,1,20000,128,32,1.5,0.02142447399807331,0.13818717143115208,0.1596116454292254,8.287334296151485,48.35445962141141,56.64179391756289,200.4866243559237,0.5649538580394039,65.05476757137592,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.0916828222379221,0.05218243617525964,0.028947205333333312,0.009910593028976254,0.030548171100165965,0.004294150853333335,1.0442267983445166,1.013185565001601,0.008217579695642909,143.68340037605614,2215972765696.0,103053852672.0,PASS,PASS,67.32322089999798,0.0016930133333333455
Qwen2.5-32B,LC20K,1,20000,128,32,2.0,0.02142447399807331,0.1346585410179419,0.1560830150160152,8.287334296151485,47.981130523693764,56.26846481984525,205.01910471627278,0.5687022047332267,65.85281560051226,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.0916828222379221,0.03920017795133967,0.02171040400000008,0.007498993543464365,0.030548171100165965,0.004294150853333335,1.0678340463115648,1.0199078321545016,0.006229233543464377,145.50940386609912,2215972765696.0,103053852672.0,PASS,PASS,68.34430539999448,0.0012697599999999887
Qwen2.5-32B,LC20K,1,20000,128,32,2.5,0.02142447399807331,0.13270318738990108,0.1541276613879744,8.287334296151485,47.77425410984704,56.06158840599853,207.62009694968847,0.5708008087151529,66.3133285746942,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.0916828222379221,0.031410938624607664,0.017368323200000032,0.006052033852157246,0.030548171100165965,0.004294150853333335,1.0813812133664444,1.023671458565553,0.00503622585215724,146.5630799309986,2215972765696.0,103053852672.0,PASS,PASS,68.12699830000929,0.001015808000000006
Qwen2.5-32B,LC20K,1,20000,128,32,3.0,0.02142447399807331,0.13151688183153473,0.15294135582960805,8.287334296151485,47.64874298177189,55.936077277923374,209.2305238594275,0.5720815895080585,66.59939681283049,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.0916828222379221,0.026218151909338648,0.014473602666666656,0.0050873940579524895,0.030548171100165965,0.004294150853333335,1.089769059395211,1.0259684047547633,0.004240887391285818,147.2176117588182,2215972765696.0,103053852672.0,PASS,PASS,66.89554499999213,0.0008465066666666719
Qwen2.5-32B,LC20K,8,20000,128,32,1.0,0.1297881235456,0.6640941758979855,0.7938822994435855,60.0179375203937,263.21002728522103,323.2279648056147,322.4659375570217,0.792010679379042,71.93688507180087,True,MAC,LARGEST_SERVICE_SUM; NOMINAL_STAGE_CLASSIFICATION_NOT_STORED,FROZEN_V3_NOMINAL,0.14320959810279232,0.23057072539598086,0.2590724720000015,0.11073468800000032,0.2426604245342985,0.03435320682666668,1.0,1.0,,,,,,,,
Qwen2.5-32B,LC20K,8,20000,128,32,1.25,0.1297881235456,0.5887122127901474,0.7185003363357474,60.0179375203937,255.2346155884118,315.2525531088055,356.2976759420388,0.8120473489445295,76.64653571234976,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.14320959810279232,0.1845051010709807,0.20725797759999945,0.08864110268950205,0.2426604245342985,0.03435320682666668,1.104915696340903,1.025298484082559,0.07710676668950218,204.85309642936403,3398865256448.0,824430821376.0,PASS,PASS,567.1959167000023,0.011534335999999867
Qwen2.5-32B,LC20K,8,20000,128,32,1.5,0.1297881235456,0.5467793657412762,0.6765674892868762,60.0179375203937,250.79812037064124,310.8160578910349,378.38058146990215,0.8236382693256724,79.8599208397182,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.14320959810279232,0.1537946848543142,0.17271498133333285,0.07391204581583662,0.2426604245342985,0.03435320682666668,1.173397055008308,1.0399332872271714,0.06430009914916973,214.88830116135838,3398865256448.0,824430821376.0,PASS,PASS,582.4855390000012,0.009611946666666885
Qwen2.5-32B,LC20K,8,20000,128,32,2.0,0.1297881235456,0.4978048375755713,0.6275929611211712,60.0179375203937,245.61661529070963,305.63455281110333,407.90769791723864,0.83760163124691,84.29531753263137,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.14320959810279232,0.11540710380420746,0.12953623600000075,0.05550072472375472,0.2426604245342985,0.03435320682666668,1.264963676497175,1.057563556975788,0.04829176472375479,228.7490304123026,3398865256448.0,824430821376.0,PASS,PASS,605.7653919000004,0.007208959999999924
Qwen2.5-32B,LC20K,8,20000,128,32,2.5,0.1297881235456,0.4745589229352162,0.6043470464808162,60.0179375203937,243.15719752176008,303.1751350421538,423.5976687413599,0.8443964244112747,86.70252746652295,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.14320959810279232,0.09237464322889469,0.10362898879999972,0.044453932068505585,0.2426604245342985,0.03435320682666668,1.3136198878880194,1.0661427255921656,0.038686764068505596,236.32929616601004,3398865256448.0,824430821376.0,PASS,PASS,648.0892968000117,0.005767167999999989
Qwen2.5-32B,LC20K,8,20000,128,32,3.0,0.1297881235456,0.46229381156504884,0.5920819351106488,60.0179375203937,241.85954873879638,301.87748625919005,432.3725903783207,0.8480261419038055,88.06782571288437,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.14320959810279232,0.07701969890389473,0.08635749066666643,0.03708940363167266,0.2426604245342985,0.03435320682666668,1.3408318213512527,1.07072564042783,0.03228343029833934,240.6360527054859,3398865256448.0,824430821376.0,PASS,PASS,621.8753492999967,0.004805973333333317
Qwen2.5-32B,LC20K,32,20000,128,32,1.0,0.5191524941824,2.570094138439091,3.089246632621491,238.6993289020076,1061.5349917493697,1300.2343206513774,331.47240145441157,0.7875503543753617,73.8997932115289,True,EXTERNAL_BOUNDARY,LARGEST_SERVICE_SUM; NOMINAL_STAGE_CLASSIFICATION_NOT_STORED,FROZEN_V3_NOMINAL,0.205880974521722,0.8652940049676532,0.9343870320000038,0.43736115200000075,0.9700271628062931,0.1374128273066667,1.0,1.0,,,,,,,,
Qwen2.5-32B,LC20K,32,20000,128,32,1.25,0.5191524941824,2.2777081952524507,2.7968606894348507,238.6993289020076,1030.6005589602232,1269.299887862231,366.1247783517295,0.8067439458492605,78.93980899679195,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.205880974521722,0.6922848355676531,0.7475096255999994,0.3499421263850208,0.9700271628062931,0.1374128273066667,1.1045407603929396,1.0243712562216063,0.3058527823850213,209.28478513611398,7454496653312.0,3297723285504.0,PASS,PASS,1805.755446700001,0.04408934399999953
Qwen2.5-32B,LC20K,32,20000,128,32,1.5,0.5191524941824,2.0827844424163957,2.6019369365987957,238.6993289020076,1009.9776259101687,1248.6769548121763,393.55296648294404,0.820067989605869,83.05702787573324,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.205880974521722,0.5769453893009857,0.6229246879999979,0.29166277597503565,0.9700271628062931,0.1374128273066667,1.1872872817047202,1.041289595071414,0.2549216559750356,221.9458255603245,7454496653312.0,3297723285504.0,PASS,PASS,1790.2308754000114,0.03674112000000007
Qwen2.5-32B,LC20K,32,20000,128,32,2.0,0.5191524941824,1.8391298794421043,2.358282373624504,238.6993289020076,984.1989731474887,1222.8983020494964,434.21432965475987,0.8373549936931337,89.46095438590868,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.205880974521722,0.43277110729252094,0.4671935160000019,0.2188135879625526,0.9700271628062931,0.1374128273066667,1.3099562067597315,1.063239942742803,0.1912577479625526,241.54622239673853,7454496653312.0,3297723285504.0,PASS,PASS,1761.8866368000017,0.027555839999999998
Qwen2.5-32B,LC20K,32,20000,128,32,2.5,0.5191524941824,1.693575040875419,2.212727535057819,238.6993289020076,968.7992712271334,1207.498600129141,462.7772664171428,0.8480341094312523,94.16493518404457,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.205880974521722,0.3462665649554628,0.3737548127999997,0.17510407515506246,0.9700271628062931,0.1374128273066667,1.3961260858720088,1.0767998575835354,0.15305940315506208,255.94603507985968,7454496653312.0,3297723285504.0,PASS,PASS,1790.8145493000047,0.022044672000000376
Qwen2.5-32B,LC20K,32,20000,128,32,3.0,0.5191524941824,1.602559390944837,2.1217118851272367,238.6993289020076,959.1698154644778,1197.8691443664854,482.62914827316047,0.8548513039306649,97.54818489312515,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.205880974521722,0.2885968742408794,0.31146234399999895,0.14596439995006935,0.9700271628062931,0.1374128273066667,1.4560160850662494,1.0854560590080393,0.1275938399500687,266.27946592096094,7454496653312.0,3297723285504.0,PASS,PASS,1640.5133092000033,0.018370560000000646
Qwen2.5-32B,LC64K,1,64000,128,32,1.0,0.02676919407177143,0.16172373748694716,0.18849293155871857,12.782697940512698,56.35271477975373,69.13541272026643,169.76763921798036,0.46285975220076303,64.79667600368373,True,ARRAY,LARGEST_SERVICE_SUM; NOMINAL_STAGE_CLASSIFICATION_NOT_STORED,FROZEN_V3_NOMINAL,0.09782542392703202,0.08481804485835026,0.05090985600000024,0.017370111999999986,0.03478891610308632,0.007297884186666633,1.0,1.0,,,,,,,,
Qwen2.5-32B,LC64K,1,64000,128,32,1.25,0.02676919407177143,0.15567689533756415,0.18244608940933557,12.782697940512698,55.71295888034902,68.49565682086171,175.39427731007643,0.46718290597154716,65.96962867948247,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.09782542392703202,0.06790895708335028,0.040727884799999975,0.013948667182661289,0.03478891610308632,0.007297884186666633,1.0331431721499733,1.0093400943811355,0.009754363182661298,144.50861603239517,2585071517696.0,117471772672.0,PASS,PASS,75.89225879999867,0.004194303999999991
Qwen2.5-32B,LC64K,1,64000,128,32,1.5,0.02676919407177143,0.15213873953836438,0.1789079336101358,12.782697940512698,55.338621996793684,68.12131993730638,178.8629456183439,0.469750146201664,66.6992083935134,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.09782542392703202,0.05663630622053804,0.033939903999999944,0.011667703971102115,0.03478891610308632,0.007297884186666633,1.0535750302134157,1.014886569783048,0.00817245063776875,146.1483724117732,2585071517696.0,117471772672.0,PASS,PASS,77.52416160001303,0.0034952533333333646
Qwen2.5-32B,LC64K,1,64000,128,32,2.0,0.02676919407177143,0.14860572948759046,0.17537492355936188,12.782697940512698,54.9648295334218,67.7475274739345,182.4662235086789,0.47234196129610534,67.46056790914139,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.09782542392703202,0.04254564479660843,0.02545492800000012,0.008816499956653118,0.03478891610308632,0.007297884186666633,1.0747997931124769,1.0204861387283235,0.006195059956653121,147.863655703721,2585071517696.0,117471772672.0,PASS,PASS,78.59616659999301,0.0026214399999999975
Qwen2.5-32B,LC64K,1,64000,128,32,2.5,0.02676919407177143,0.14689500707892128,0.1736642011506927,12.782697940512698,54.7838351025846,67.5665330430973,184.26365242789913,0.47360725138270465,67.84311338341382,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.09782542392703202,0.03409127693062525,0.020363942399999987,0.007105777547983728,0.03478891610308632,0.007297884186666633,1.0853873758078594,1.0232197747391956,0.005008625547983741,148.7238633684423,2585071517696.0,117471772672.0,PASS,PASS,80.12340250000125,0.0020971519999999867
Qwen2.5-32B,LC64K,1,64000,128,32,3.0,0.02676919407177143,0.14575452547314113,0.17252371954491255,12.782697940512698,54.66317214869306,67.44587008920575,185.48174178258162,0.4744545508520525,68.10313491292123,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.09782542392703202,0.02845505623914378,0.016969951999999972,0.005965295942204155,0.03478891610308632,0.007297884186666633,1.0925624143505022,1.0250503496926653,0.004217669275537486,149.3085532187773,2585071517696.0,117471772672.0,PASS,PASS,79.73150689998874,0.0017476266666666684
Qwen2.5-32B,LC64K,8,64000,128,32,1.0,0.21415355257417143,0.7889530828950005,1.003106635469172,99.059772346234,322.80858946713766,421.8683618133717,255.2071643711777,0.6068243631724405,73.17742591582544,True,MAC,LARGEST_SERVICE_SUM; NOMINAL_STAGE_CLASSIFICATION_NOT_STORED,FROZEN_V3_NOMINAL,0.18882729628431616,0.28787156495159444,0.3006395600000016,0.13452678400000007,0.2765853240003643,0.05838307349333306,1.0,1.0,,,,,,,,
Qwen2.5-32B,LC64K,8,64000,128,32,1.25,0.21415355257417143,0.7003904766282292,0.9145440292024006,99.059772346234,313.4386657241132,412.4984380703472,279.920913401255,0.6206084105374041,78.05433579252326,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.18882729628431616,0.23035056660876121,0.24051164799999938,0.10767236063517872,0.2765853240003643,0.05838307349333306,1.0968379907788686,1.0227150526602153,0.07483882463517873,199.3764898839205,6351655272448.0,939774181376.0,PASS,PASS,541.1051734000066,0.032833535999999997
Qwen2.5-32B,LC64K,8,64000,128,32,1.5,0.21415355257417143,0.6518820761535774,0.8660356287277489,99.059772346234,308.30647695389507,407.3662493001291,295.5998477523116,0.6284271228650333,81.28724050540694,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.18882729628431616,0.19200324609384933,0.20042637333333288,0.08976941172529783,0.2765853240003643,0.05838307349333306,1.1582740965782061,1.0355996907896956,0.06240813172529734,208.70611130453239,6351655272448.0,939774181376.0,PASS,PASS,507.8283209999936,0.027361280000000487
Qwen2.5-32B,LC64K,8,64000,128,32,2.0,0.21415355257417143,0.6007036311785391,0.8148571837527105,99.059772346234,302.891797475536,401.95156982177,314.165482129062,0.6368926488171531,85.26350953321668,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.18882729628431616,0.14406936458799108,0.1503197800000008,0.06739072558794629,0.2765853240003643,0.05838307349333306,1.2310214053087252,1.0495502281541853,0.04686976558794627,220.18273462987293,6351655272448.0,939774181376.0,PASS,PASS,484.1021444999933,0.02052096000000002
Qwen2.5-32B,LC64K,8,64000,128,32,2.5,0.21415355257417143,0.5803543920291231,0.7945079446032945,99.059772346234,300.7388479735278,399.7986203197618,322.2120077450242,0.6403223697851917,87.03962398193738,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.18882729628431616,0.11530909629424119,0.12025582399999969,0.0539635139055356,0.2765853240003643,0.05838307349333306,1.2625507929565547,1.0552021452099019,0.03754674590553541,225.30840864450093,6351655272448.0,939774181376.0,PASS,PASS,462.03041399999347,0.016416768000000193
Qwen2.5-32B,LC64K,8,64000,128,32,3.0,0.21415355257417143,0.5693232418408478,0.7834767944150193,99.059772346234,299.5717522836083,398.6315246298423,326.7486692967616,0.6421970772073639,88.05551006155684,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.18882729628431616,0.09613558409840761,0.10021318666666644,0.04501203945059463,0.2765853240003643,0.05838307349333306,1.2803271808683736,1.0582915192297109,0.03133139945059471,228.24014523601883,6351655272448.0,939774181376.0,PASS,PASS,466.62118719999853,0.013680639999999918
Qwen2.5-32B,LC64K,32,64000,128,32,1.0,0.8566142102966857,3.0828358586999336,3.9394500689966194,394.8666371436861,1298.9917625149608,1693.858399658647,259.9347579142724,0.6045369555131412,74.66896188054864,True,MAC,LARGEST_SERVICE_SUM; NOMINAL_STAGE_CLASSIFICATION_NOT_STORED,FROZEN_V3_NOMINAL,0.37488959843565,1.0682727588695051,1.115773960000006,0.5394844479999997,1.1057233567834335,0.23353229397333225,1.0,1.0,,,,,,,,
Qwen2.5-32B,LC64K,32,64000,128,32,1.25,0.8566142102966857,2.7342673351454803,3.590881545442166,394.8666371436861,1262.1132127228998,1656.979849866586,285.1667444446177,0.6179918241506973,79.77588784576687,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.37488959843565,0.8546702978217837,0.8926191679999973,0.4316460721733581,1.1057233567834335,0.23353229397333225,1.0970704600370025,1.0222564865801056,0.31164965617335844,202.46220028167255,19265656717312.0,3759096725504.0,PASS,PASS,1497.5280210000055,0.11999641599999966
Qwen2.5-32B,LC64K,32,64000,128,32,1.5,0.8566142102966857,2.503936112556781,3.360550322853467,394.8666371436861,1237.7441693730154,1632.6108065167016,304.7119970310441,0.62721623298867,83.93002371044793,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.37488959843565,0.7122686822308459,0.7438493066666655,0.35975382162226605,1.1057233567834335,0.23353229397333225,1.1722633766875434,1.0375151217286265,0.25975680828893205,214.2791374227319,19265656717312.0,3759096725504.0,PASS,PASS,1493.6232043999917,0.099997013333334
