iteration_index,metric,value
0,relative_residual,0.052325657226918
1,relative_residual,0.0956937055991523
2,relative_residual,0.17345035419080088
3,relative_residual,0.16816466757723691
4,relative_residual,0.1369782616190695
5,relative_residual,0.1474401248463805
6,relative_residual,0.12427292405064626
7,relative_residual,0.15981524440300177
8,relative_residual,0.07113157520112033
9,relative_residual,0.07648322481792649
10,relative_residual,0.06747235393719256
11,relative_residual,0.054567337560540954
12,relative_residual,0.06049848389073995
13,relative_residual,0.06651717698800118
14,relative_residual,0.056155578200914366
15,relative_residual,0.0507075244180252
16,relative_residual,0.04710178283413889
17,relative_residual,0.07177057687411265
18,relative_residual,0.033989527266056585
19,relative_residual,0.019728965390312055
20,relative_residual,0.01614271770748981
21,relative_residual,0.01859816030348388
22,relative_residual,0.02314881920190976
23,relative_residual,0.02969029966655559
24,relative_residual,0.02720101764267142
25,relative_residual,0.02750379778726285
26,relative_residual,0.033884499502194694
27,relative_residual,0.030176709714745464
28,relative_residual,0.034463432329103115
29,relative_residual,0.0351534555374303
30,relative_residual,0.026923507787459795
31,relative_residual,0.02627864110299516
32,relative_residual,0.026585087873597597
33,relative_residual,0.024867430979567975
34,relative_residual,0.02242676566620351
35,relative_residual,0.02231078376120704
36,relative_residual,0.019578161953139765
37,relative_residual,0.01701114388226445
38,relative_residual,0.016434949748917637
39,relative_residual,0.014503508905436968
40,relative_residual,0.013824080052416882
41,relative_residual,0.01636898325085597
42,relative_residual,0.016716665953229768
43,relative_residual,0.01674056789586175
44,relative_residual,0.015775313303952137
45,relative_residual,0.01304807031829884
46,relative_residual,0.013780729751598265
47,relative_residual,0.011526143333900797
48,relative_residual,0.009903866793133188
49,relative_residual,0.008048730062022603
50,relative_residual,0.008156136608729938
51,relative_residual,0.006670210189126023
52,relative_residual,0.005968967804227925
53,relative_residual,0.004821062238963793
54,relative_residual,0.004385060089027531
55,relative_residual,0.004374920992085098
56,relative_residual,0.0035151620284007276
57,relative_residual,0.0027857332102420103
58,relative_residual,0.0024337250063524176
59,relative_residual,0.00214364535483065
60,relative_residual,0.002105094673632637
61,relative_residual,0.002027816532371627
62,relative_residual,0.0017757784990862964
63,relative_residual,0.0015111935351444373
64,relative_residual,0.001406228832623517
65,relative_residual,0.001405913079379855
66,relative_residual,0.0011434059862296514
67,relative_residual,0.0010111166679635847
68,relative_residual,0.0009305078987000046
69,relative_residual,0.0008468917479111237
70,relative_residual,0.000748475243255836
71,relative_residual,0.0008274095275911797
72,relative_residual,0.0007869480375213326
73,relative_residual,0.0006838355807151592
74,relative_residual,0.0006931689051082661
75,relative_residual,0.0005697583674856687
76,relative_residual,0.0005343906273448468
77,relative_residual,0.0005088340881628411
78,relative_residual,0.0004706579983504506
79,relative_residual,0.0004238251963896843
80,relative_residual,0.0004335705569805735
81,relative_residual,0.0003489065543626303
82,relative_residual,0.0002938971459678905
83,relative_residual,0.0002907825975602824
84,relative_residual,0.0002755392105709472
85,relative_residual,0.00021161058393824453
86,relative_residual,0.0002010849841600059
87,relative_residual,0.00017149951939772872
88,relative_residual,0.000151705077027957
89,relative_residual,0.0001398523619370149
90,relative_residual,0.00012511597029417337
91,relative_residual,0.00010976352884413218
92,relative_residual,9.7106558551847e-05
93,relative_residual,8.282539939898544e-05
94,relative_residual,6.800250991744437e-05
95,relative_residual,5.688913453355328e-05
96,relative_residual,4.7082715887202736e-05
97,relative_residual,3.7999101127869364e-05
98,relative_residual,2.761174691977862e-05
99,relative_residual,2.169210065307625e-05
100,relative_residual,1.9934178425224156e-05
101,relative_residual,1.6779705356040784e-05
102,relative_residual,1.741420255797835e-05
103,relative_residual,1.5874801667415828e-05
104,relative_residual,1.4225794273366821e-05
105,relative_residual,1.4349585318894262e-05
106,relative_residual,1.5413458205819573e-05
107,relative_residual,1.5516221583046117e-05
108,relative_residual,1.610078716713252e-05
109,relative_residual,1.660322357640113e-05
110,relative_residual,1.4015273076293813e-05
111,relative_residual,1.3969634663902414e-05
112,relative_residual,1.4405663505734327e-05
113,relative_residual,1.2953376509048188e-05
114,relative_residual,1.2097159495196123e-05
115,relative_residual,1.2082750104631185e-05
116,relative_residual,1.21026264908215e-05
117,relative_residual,1.2838307436645269e-05
118,relative_residual,1.1749603958719093e-05
119,relative_residual,1.1363657214536439e-05
120,relative_residual,1.126804376507522e-05
121,relative_residual,1.1107137193908788e-05
122,relative_residual,1.0577498837531998e-05
123,relative_residual,9.190320493623124e-06
124,relative_residual,8.209365523574814e-06
125,relative_residual,8.05598312022033e-06
126,relative_residual,7.111260918318005e-06
127,relative_residual,6.4294131251406175e-06
128,relative_residual,5.047413019973196e-06
129,relative_residual,4.070252169965957e-06
130,relative_residual,3.8850145178042604e-06
131,relative_residual,3.5279317514729817e-06
132,relative_residual,2.9607771144267397e-06
133,relative_residual,2.6933598902974597e-06
134,relative_residual,2.6690119508581944e-06
135,relative_residual,2.5035821966329643e-06
136,relative_residual,2.4197352483918746e-06
137,relative_residual,2.4282623290463794e-06
138,relative_residual,2.5230809120237574e-06
139,relative_residual,2.5054793365077e-06
140,relative_residual,2.12863440386785e-06
141,relative_residual,1.908200751442083e-06
142,relative_residual,1.5643230208112167e-06
143,relative_residual,1.3953087114654918e-06
144,relative_residual,1.3914839699434688e-06
145,relative_residual,1.1849965802930706e-06
146,relative_residual,1.0658525408558508e-06
147,relative_residual,9.090438843807467e-07
148,relative_residual,8.371766435055373e-07
149,relative_residual,7.58751821853805e-07
150,relative_residual,6.576112462638494e-07
151,relative_residual,5.629396266499685e-07
152,relative_residual,5.904741942858069e-07
153,relative_residual,5.145287962519389e-07
154,relative_residual,4.876218310326941e-07
155,relative_residual,4.453800904675031e-07
156,relative_residual,4.807400841055706e-07
157,relative_residual,4.896297880784333e-07
158,relative_residual,4.822493073838637e-07
159,relative_residual,4.5523679679381007e-07
160,relative_residual,4.4279891315718993e-07
161,relative_residual,4.083613533901101e-07
162,relative_residual,3.872073718841179e-07
163,relative_residual,3.2427379904194867e-07
164,relative_residual,2.82193182699658e-07
165,relative_residual,2.3486339146878222e-07
166,relative_residual,2.0641053455325853e-07
167,relative_residual,1.8596737796161994e-07
168,relative_residual,1.735708948350879e-07
169,relative_residual,1.475275457172896e-07
170,relative_residual,1.5648088916051224e-07
171,relative_residual,1.573678381556723e-07
172,relative_residual,1.4035272827647e-07
173,relative_residual,1.2209141201470112e-07
174,relative_residual,1.1314228840413398e-07
175,relative_residual,1.1652163514535547e-07
176,relative_residual,1.2755582069356804e-07
177,relative_residual,1.2323004290594382e-07
178,relative_residual,1.1226785087680258e-07
179,relative_residual,9.093492316297901e-08
180,relative_residual,7.057461717205801e-08
181,relative_residual,6.258030625172948e-08
182,relative_residual,5.04662560739903e-08
183,relative_residual,3.985064903343596e-08
184,relative_residual,3.2751215990389765e-08
185,relative_residual,2.5409851971561967e-08
186,relative_residual,2.2688550205884233e-08
187,relative_residual,1.9349008907289262e-08
188,relative_residual,1.6113375358234533e-08
189,relative_residual,1.441450806635082e-08
190,relative_residual,1.3893857796938225e-08
191,relative_residual,1.137542377088769e-08
192,relative_residual,9.967139002057528e-09
