model,context,cached_history,batch,prefill_tokens,decode_tokens,policy,feol_frequency_ghz,t_prefill,t_decode,t_e2e,tokens_per_s,e_prefill,e_decode,e_e2e,tokens_per_j,tmax_c,thermal_feasible,source,dominant_bottleneck,baseline_bottleneck_status,ARRAY_service_s,LOCAL_FABRIC_service_s,MAC_service_s,INTER_REGION_NOC_service_s,EXTERNAL_BOUNDARY_service_s,GPU_COMPUTE_service_s,normalized_throughput,normalized_energy_efficiency,noc_service_s,reduction_service_s,miv_service_status,NMP_average_utilization,peak_noc_utilization,peak_external_port_utilization,fabric_region_peak_Bps,local_array_bytes,boundary_bytes,GPU_power_W,event_conservation,energy_conservation,placement_status,elapsed_s,reduction_service_status
Llama-3.1-8B,LC126K,126000,8,128,32,M3D_NMP_CPA,1.5,0.11711774233161143,0.29735607852865925,0.4144738208602707,617.6505900147163,54.39776039150245,139.22333032479676,193.62109071629922,1.3221700128479323,80.46629494088461,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.10132619531771471,0.0872249644735094,0.0860434346666666,0.03575075225007709,0.11794006070418142,0.03682689045333348,1.1156111414833838,1.026183626621806,0.021999114916743768,0.01375163733333332,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.14302294558574083,0.02402379067150582,0.9846326861936459,95962118337.22493,4713007284224.0,400501637120.0,199.8520530592953,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,77.48368310002843,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-8B,LC126K,126000,8,128,32,M3D_NMP_CPA,2.0,0.11711774233161143,0.28465202294935255,0.401769765280964,637.1808486409502,54.39776039150245,137.87924124450612,192.27700163600858,1.3314124821054925,82.51290057687174,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.10132619531771471,0.06545116618184263,0.06453257600000012,0.02684305637511555,0.11794006070418142,0.03682689045333348,1.150887031236779,1.033357038913342,0.016529328375115608,0.010313727999999942,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.11205455822430802,0.01882200467299211,0.9846326861936459,127932663678.71869,4713007284224.0,400501637120.0,205.46884601326502,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,77.47532490000594,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-8B,LC126K,126000,8,128,32,M3D_NMP_CPA,2.5,0.11711774233161143,0.27783783547953883,0.39495557781115026,648.1741602910278,54.39776039150245,137.1583002101998,191.55606060170226,1.336423390603623,83.68777387527467,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.10132619531771471,0.052386887206842515,0.0516260608,0.02149843885013872,0.11794006070418142,0.03682689045333348,1.170743340219392,1.0372461849424564,0.013247456450138754,0.008250982399999968,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.09184222623730967,0.015426913952894682,0.9846326861936459,159894800833.39813,4713007284224.0,400501637120.0,208.69322098591135,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,72.59992439998314,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-8B,LC126K,126000,8,128,32,M3D_NMP_CPA,3.0,0.11711774233161143,0.2739346691565907,0.39105241148820213,654.643706263715,54.39776039150245,136.7453452132319,191.14310560473436,1.3393106656401381,84.3870699564207,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.10132619531771471,0.043677367890175824,0.0430217173333333,0.01793536050015414,0.11794006070418142,0.03682689045333348,1.1824287456640739,1.0394871027814896,0.011059541833487471,0.00687581866666667,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.07762570245295017,0.013038942792128444,0.9846326861936459,191848533117.8305,4713007284224.0,400501637120.0,210.6124013718781,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,72.89944639999885,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC20K,20000,1,128,32,M3D_NMP_CPA,1.0,0.04437162946730156,0.25465542706949806,0.2990270565367996,107.01372768942711,17.56450791261328,88.10106630036415,105.66557421297743,0.3028422477078621,64.43640331220433,True,FROZEN_31c9f324_BASELINE,ARRAY,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,0.15573125568666002,0.13688621336225998,0.1022065279999997,0.027752415999999922,0.05339735960807759,0.008534756720000081,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-70B,LC20K,20000,1,128,32,M3D_NMP_CPA,1.25,0.04437162946730156,0.24662495972088566,0.2909965891881872,109.96692466146271,17.56450791261328,87.25144285488096,104.81595076749424,0.3052970446357284,65.40796991116048,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.15573125568666002,0.1095686167078694,0.0817652224000001,0.02226998297811279,0.05339735960807759,0.008534756720000081,1.0275964311850374,1.0081058602174764,0.0180756789781128,0.004194303999999989,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.061142542828308666,0.027132916458207607,0.9922568473686546,79957178410.78816,4659340640256.0,180540686336.0,142.40232939248287,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,54.198984499962535,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC20K,20000,1,128,32,M3D_NMP_CPA,1.5,0.04437162946730156,0.24128094197296168,0.28565257144026324,112.02419722201577,17.56450791261328,86.68604577715061,104.25055368976389,0.3069528061714458,66.0903683970289,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.15573125568666002,0.09135691179423397,0.06813768533333338,0.018615027630187922,0.05339735960807759,0.008534756720000081,1.0468208111311657,1.013573266262206,0.01511977429685453,0.0034952533333333924,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.0520806334687427,0.02311142081600106,0.9922568473686546,95938343512.10695,4659340640256.0,180540686336.0,143.9173403141235,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,58.38526880001882,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC20K,20000,1,128,32,M3D_NMP_CPA,2.0,0.04437162946730156,0.23460091978805414,0.2789725492553557,114.7066264598995,17.56450791261328,85.97929942998739,103.54380734260067,0.3090479365329881,66.98709821334518,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.15573125568666002,0.06859233801826617,0.05110326399999985,0.014046333445281726,0.05339735960807759,0.008534756720000081,1.07188702736156,1.0204914897841875,0.011424893445281765,0.002621439999999961,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.040172682336154224,0.017826981319696202,0.9922568473686546,127890411927.13348,4659340640256.0,180540686336.0,145.9081653493792,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,59.226985699962825,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC20K,20000,1,128,32,M3D_NMP_CPA,2.5,0.04437162946730156,0.23059290647711117,0.2749645359444127,116.37864457716529,17.56450791261328,85.55525162168962,103.1197595343029,0.3103187996608464,67.54782692810107,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.15573125568666002,0.05493371105242903,0.04088261120000005,0.01130511693433805,0.05339735960807759,0.008534756720000081,1.0875113603641284,1.024687942351414,0.009207964934338083,0.0020971519999999667,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.03269674985375348,0.014509398997850838,0.9922568473686546,159828805278.5281,4659340640256.0,180540686336.0,147.1580254959419,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,54.36431479995372,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC20K,20000,1,128,32,M3D_NMP_CPA,3.0,0.04437162946730156,0.22792649460392517,0.2722981240712267,117.51825360217892,17.56450791261328,85.27314524550654,102.83765315811982,0.3111700726075287,67.93321604005047,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.15573125568666002,0.04582800610422633,0.03406884266666669,0.009477639260375642,0.05339735960807759,0.008534756720000081,1.098160545750147,1.0274988874990125,0.007730012593709006,0.0017476266666666363,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.027566045631779727,0.01223257521409705,0.9922568473686546,191753532343.5327,4659340640256.0,180540686336.0,148.0138690789365,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,57.46171490004053,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC20K,20000,8,128,32,M3D_NMP_CPA,1.0,0.2772353934014171,1.2132555860131238,1.490490979414541,171.75548429052273,127.805925215517,508.6119374054892,636.4178626210062,0.40225143735861923,74.34452018887862,True,FROZEN_31c9f324_BASELINE,MAC,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,0.24566975561036788,0.43576503290028695,0.4716236799999999,0.20630598400000075,0.4250209592028747,0.06827805376000065,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-70B,LC20K,20000,8,128,32,M3D_NMP_CPA,1.25,0.2772353934014171,1.0697164736072764,1.3469518670086935,190.05875879479197,127.805925215517,493.4254993129505,621.2314245284674,0.412084756005882,79.67641530278235,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.24566975561036788,0.34868189080028633,0.3772989440000012,0.16511296569414383,0.4250209592028747,0.06827805376000065,1.1065658810248493,1.0244457017029776,0.14204429369414384,0.023068671999999985,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.1127721412864784,0.04994765090725401,0.9922568473686546,79982038523.12657,6137957056512.0,1444325490688.0,200.1621908044333,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,478.5158962000278,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC20K,20000,8,128,32,M3D_NMP_CPA,1.5,0.2772353934014171,0.98050006428225,1.2577354576836672,203.54041737160478,127.805925215517,483.9864032063627,611.7923284218797,0.41844264484380317,83.77644351867377,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.24566975561036788,0.29062646273362003,0.31441578666666703,0.13765095349023918,0.4250209592028747,0.06827805376000065,1.1850592032759673,1.0402514596131798,0.11842706015690616,0.01922389333333302,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.1025277999228727,0.045410289148430406,0.9922568473686546,95974136634.66284,6137957056512.0,1444325490688.0,211.641779706235,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,479.6088742999709,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC20K,20000,8,128,32,M3D_NMP_CPA,2.0,0.2772353934014171,0.8932953278394152,1.1705307212408322,218.7042128451142,127.805925215517,474.7601420907108,602.5660673062278,0.42484967854968714,88.57621424364379,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.24566975561036788,0.2180573473076201,0.23581183999999994,0.1033234382353596,0.4250209592028747,0.06827805376000065,1.2733463140843768,1.0561793920227087,0.08890551823535965,0.014417919999999945,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.08440253011697664,0.037382308158839,0.9922568473686546,127954024812.57097,6137957056512.0,1444325490688.0,225.078562311867,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,480.06650879996596,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC20K,20000,8,128,32,M3D_NMP_CPA,2.5,0.2772353934014171,0.8515744059198308,1.1288097993212478,226.78754220058377,127.805925215517,470.3460685516187,598.1519937671358,0.4279848644952647,91.2201986367358,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.24566975561036788,0.17451591640388914,0.1886494720000006,0.08272692908243155,0.4250209592028747,0.06827805376000065,1.3204093198967368,1.0639734870945987,0.07119259308243128,0.01153433600000027,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.07083010977050783,0.031370888234847245,0.9922568473686546,159928170219.61798,6137957056512.0,1444325490688.0,232.48030766508495,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,447.2038380000158,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC20K,20000,8,128,32,M3D_NMP_CPA,3.0,0.2772353934014171,0.828276959273628,1.1055123526750452,231.566838109541,127.805925215517,467.8811986964505,595.6871239119675,0.4297558058982528,92.81252618952738,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.24566975561036788,0.14548830635388915,0.15720789333333351,0.06899592298047935,0.4250209592028747,0.06827805376000065,1.3482354817727273,1.0683760603075547,0.05938397631381248,0.00961194666666687,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.060685325898268735,0.026877642793790527,0.9922568473686546,191896574402.54733,6137957056512.0,1444325490688.0,236.93797906468427,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,448.66633989999536,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC64K,64000,1,128,32,M3D_NMP_CPA,1.0,0.05574578143232,0.2881787163012578,0.3439244977335778,93.0436773503378,26.544018912115696,102.84914233926726,129.39316125138296,0.24730827881877707,65.77267653661892,True,FROZEN_31c9f324_BASELINE,ARRAY,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,0.16227851332044266,0.1491862874910026,0.11341004799999964,0.035705376000000025,0.061878598425449245,0.014542223386666777,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-70B,LC64K,64000,1,128,32,M3D_NMP_CPA,1.25,0.05574578143232,0.2763503886199566,0.3320961700522766,96.3576303664169,26.544018912115696,101.59770527058559,128.1417241827013,0.24972350110082173,67.10450884779766,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.16227851332044266,0.11941167194100286,0.09072803840000028,0.028633520230379655,0.061878598425449245,0.014542223386666777,1.03561717583024,1.0097660389437042,0.018147760230379572,0.010485760000000083,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.08737874948063977,0.024023601458544108,0.9922568473686546,79957178410.78816,5120714080256.0,209376526336.0,144.79469914457366,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,25.284227400028612,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC64K,64000,1,128,32,M3D_NMP_CPA,1.5,0.05574578143232,0.268475058783012,0.324220840215332,98.69815888067876,26.544018912115696,100.76449537383685,127.30851428595255,0.25135789369219697,68.05788552245548,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.16227851332044266,0.0995620717504723,0.07560669866666662,0.023918949717299215,0.061878598425449245,0.014542223386666777,1.060772335008322,1.0163747646975756,0.015180816383965843,0.008738133333333372,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.07495156621984062,0.020606921500125212,0.9922568473686546,95938343512.10695,5120714080256.0,209376526336.0,146.8713598556209,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,25.678829099982977,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC64K,64000,1,128,32,M3D_NMP_CPA,2.0,0.05574578143232,0.25863171658763734,0.31437749801995735,101.78845560367864,26.544018912115696,99.72306976956622,126.26708868168191,0.25343104314911136,69.32031426770618,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.16227851332044266,0.07475089314063173,0.05670502399999982,0.018025736575948675,0.061878598425449245,0.014542223386666777,1.0939857333928675,1.0247576197593489,0.011472136575948715,0.00655359999999996,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.05835312779571248,0.01604340745543414,0.9922568473686546,127890411927.13348,5120714080256.0,209376526336.0,149.64479283114736,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,25.22804990003351,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC64K,64000,1,128,32,M3D_NMP_CPA,2.5,0.05574578143232,0.25312199433438665,0.30886777576670665,103.60420383954256,26.544018912115696,99.14014115517229,125.68416006728799,0.2546064673771782,70.07585534396804,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.16227851332044266,0.05986427769063189,0.04536401920000014,0.01448980869113835,0.061878598425449245,0.014542223386666777,1.113500742768809,1.0295104902806311,0.009246928691138417,0.0052428799999999325,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.047698643177173004,0.013114103278375946,0.9922568473686546,159828805278.5281,5120714080256.0,209376526336.0,151.29135775925755,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,24.90053220000118,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC64K,64000,1,128,32,M3D_NMP_CPA,3.0,0.05574578143232,0.25067794421387135,0.30642372564619136,104.43055586677525,26.544018912115696,98.88156065242178,125.42557956453749,0.25513137041981504,70.42164275105858,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.16227851332044266,0.04993988747258891,0.03780334933333331,0.012132523434598159,0.061878598425449245,0.014542223386666777,1.1223820773287192,1.0316329547817953,0.007763456767931607,0.004369066666666551,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.04013641130226931,0.011034962265081742,0.9922568473686546,191753532343.5327,5120714080256.0,209376526336.0,152.0449300483503,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,24.772662800038233,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC64K,64000,8,128,32,M3D_NMP_CPA,1.0,0.44596625145856,1.4573342176271509,1.903300469085711,134.50319808042437,205.3948383516093,617.5334335759138,822.9282719275232,0.31108422050001755,74.73483781415365,True,FROZEN_31c9f324_BASELINE,MAC,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,0.29795378988263693,0.5220831452313707,0.5385240319999993,0.2684024640000011,0.4928699464124602,0.11633778709333421,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-70B,LC64K,64000,8,128,32,M3D_NMP_CPA,1.25,0.44596625145856,1.2881198293980143,1.7340860808565743,147.6281961005912,205.3948383516093,599.6305513012712,805.0253896528806,0.31800239258340013,80.00541813998808,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.29795378988263693,0.41773910983397405,0.4308192256000004,0.21479034457085264,0.4928699464124602,0.11633778709333421,1.0975813081583303,1.0222389038963877,0.14194052697085358,0.07284981759999906,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.14996835434098071,0.04172110542227006,0.9922568473686546,79982038523.12657,9828944576512.0,1675012210688.0,195.50510953614545,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,370.4718231000006,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC64K,64000,8,128,32,M3D_NMP_CPA,1.5,0.44596625145856,1.1815704228270454,1.6275366742856054,157.29292251578246,205.3948383516093,588.3576240860626,793.752462437672,0.3225186844949183,84.09904913695715,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.29795378988263693,0.3481764252125617,0.35901602133333493,0.1790489316180884,0.4928699464124602,0.11633778709333421,1.1694363015943405,1.036756811311489,0.11834075028475557,0.060708181333332834,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.1362432624107485,0.037902865375092125,0.9922568473686546,95974136634.66284,9828944576512.0,1675012210688.0,206.46196582359494,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,369.4748382999678,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC64K,64000,8,128,32,M3D_NMP_CPA,2.0,0.44596625145856,1.0727331235294506,1.5186993749880107,168.56528962621124,205.3948383516093,576.8426378203773,782.2374761719866,0.32726634532109095,89.12012983270552,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.29795378988263693,0.261223161542365,0.26926201599999966,0.13437216542713376,0.4928699464124602,0.11633778709333421,1.2532437297544399,1.052018468809068,0.08884102942713402,0.045531135999999736,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.11254966797637855,0.03131135672522959,0.9922568473686546,127954024812.57097,9828944576512.0,1675012210688.0,219.90128479647888,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,371.0844039999647,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC64K,64000,8,128,32,M3D_NMP_CPA,2.5,0.44596625145856,1.0238230876422771,1.4697893391008372,174.17462025994237,205.3948383516093,571.6679560235143,777.0627943751236,0.3294457048427635,91.72417960721975,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.29795378988263693,0.20905125651085338,0.2154096128000002,0.10756610571256085,0.4928699464124602,0.11633778709333421,1.2949477986077105,1.0590241585164069,0.07114119691256056,0.036424908800000294,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.09434110899650906,0.026245740872361215,0.9922568473686546,159928170219.61798,9828944576512.0,1675012210688.0,226.87127518008492,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,333.09682479995536,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC64K,64000,8,128,32,M3D_NMP_CPA,3.0,0.44596625145856,0.9982695432942866,1.4442357947528466,177.25637387612977,205.3948383516093,568.9643910314969,774.3592293831063,0.3305959176129954,93.18617052238477,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.29795378988263693,0.17427000630528783,0.17950801066666747,0.08969539923617904,0.4928699464124602,0.11633778709333421,1.3178599201049608,1.062721590576391,0.05934130856951176,0.030354090666667284,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.08063003136546035,0.022431282113772797,0.9922568473686546,191896574402.54733,9828944576512.0,1675012210688.0,230.784449668968,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,332.19931820000056,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC126K,126000,1,128,32,M3D_NMP_CPA,1.0,0.08546542120374857,0.32978567242359563,0.4152510936273442,77.06180788223891,40.21024968254302,119.91458544972818,160.1248351322712,0.19984407773826207,66.63203130414917,True,FROZEN_31c9f324_BASELINE,ARRAY,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,0.17129545389607312,0.157571711915302,0.1353360639999999,0.035602272,0.07382919647147784,0.023007290053333237,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-70B,LC126K,126000,1,128,32,M3D_NMP_CPA,1.25,0.08546542120374857,0.3137101666308034,0.399175587834552,80.16522296264064,40.21024968254302,118.21379693685076,158.42404661939378,0.20198953809631234,68.27105013660389,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.17129545389607312,0.12612060862463928,0.10826885120000022,0.028550200566410673,0.07382919647147784,0.023007290053333237,1.0402717658161378,1.0107356714411133,0.018064440566410617,0.010485760000000056,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.11770294502139297,0.021330011597558554,0.9922568473686546,79957178410.78816,5770831200256.0,250008846336.0,148.4662720132004,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,33.795945000019856,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC126K,126000,1,128,32,M3D_NMP_CPA,1.5,0.08546542120374857,0.3030029403417431,0.38846836154549164,82.37479076208535,40.21024968254302,117.08097239546818,157.2912220780112,0.20344428364940204,69.45073717704742,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.17129545389607312,0.10515326158619288,0.09022404266666617,0.023848819610684274,0.07382919647147784,0.023007290053333237,1.0689444359774873,1.0180150743113598,0.0151106862773509,0.008738133333333373,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.1015518486771996,0.018403096038508964,0.9922568473686546,95938343512.10695,5770831200256.0,250008846336.0,151.09768946561454,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,32.98470689996611,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
