id,name,material,x0,x1,y0,y1,z0,z1,tags,source_path,rotation
c01ed1f3a88543e8b1b0161376070364,foundation.package_substrate,Package_Substrate,-0.0325,0.0325,-0.0325,0.0325,0.0,0.0012,"{""component"": ""foundation"", ""layer"": ""package_substrate"", ""layer_index"": 0, ""priority"": 10, ""stack"": ""foundation_stack""}",horizontal.foundation.stack.items[0],"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
44bb4a7941b147c1be2cfc219cad59ee,foundation.silicon_interposer,Interposer,-0.0325,0.0325,-0.0325,0.0325,0.0012,0.0013,"{""component"": ""foundation"", ""layer"": ""silicon_interposer"", ""layer_index"": 1, ""priority"": 10, ""stack"": ""foundation_stack""}",horizontal.foundation.stack.items[1],"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
3021a48aaba241a6979cbb03e51f17d0,gpu.gpu_microbump,Microbump,-0.01,0.01,-0.01,0.01,0.0013,0.0014,"{""component"": ""gpu"", ""layer"": ""gpu_microbump"", ""layer_index"": 0, ""priority"": 10, ""stack"": ""gpu_stack""}",horizontal.gpu.stack.items[0],"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
cd19568fdd0b495691df208f18a6aaf9,gpu.gpu_silicon,GPU_Si,-0.01,0.01,-0.01,0.01,0.0014,0.0021,"{""component"": ""gpu"", ""layer"": ""gpu_silicon"", ""layer_index"": 1, ""priority"": 10, ""stack"": ""gpu_stack""}",horizontal.gpu.stack.items[1],"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
831ad16fcce3491dae18867f12a76762,memory_zone.background,Underfill,-0.024,0.024,-0.022,0.022,0.0021,0.002855,"{""component"": ""memory_zone_background"", ""priority"": 0}",horizontal.memory_zone.background_material,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
bd6337643eac4a82afb226cdfeb6bfc9,memory_column:hbm_west.base_die,Base_Die,-0.02,-0.012,-0.004,0.004,0.0021,0.0021449999999999998,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""base_die"", ""layer_index"": 0, ""priority"": 10, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[0],"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
d4137bd0612d468fa02de0cddf8836af,memory_column:hbm_west.dram_si_01,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.0021449999999999998,0.0021859999999999996,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""dram_si_01"", ""layer_index"": 1, ""priority"": 10, ""repeat_index"": 1, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[0]#repeat=1,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
217d61e268f64825938568e4f8b39c98,memory_column:hbm_west.bonding_01,Bonding,-0.02,-0.012,-0.004,0.004,0.0021859999999999996,0.0021959999999999996,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""bonding_01"", ""layer_index"": 2, ""priority"": 10, ""repeat_index"": 1, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[1]#repeat=1,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
503c2570b9c44d33a1f580a51104add4,memory_column:hbm_west.dram_si_02,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.0021959999999999996,0.0022369999999999994,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""dram_si_02"", ""layer_index"": 3, ""priority"": 10, ""repeat_index"": 2, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[0]#repeat=2,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
3d9f02967c894f5f961e496fee7b0506,memory_column:hbm_west.bonding_02,Bonding,-0.02,-0.012,-0.004,0.004,0.0022369999999999994,0.0022469999999999994,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""bonding_02"", ""layer_index"": 4, ""priority"": 10, ""repeat_index"": 2, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[1]#repeat=2,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
6f7710af53ed4351ae210bc5f1f66d92,memory_column:hbm_west.dram_si_03,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.0022469999999999994,0.0022879999999999992,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""dram_si_03"", ""layer_index"": 5, ""priority"": 10, ""repeat_index"": 3, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[0]#repeat=3,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
f898c775432547b7bad39a32498bc49e,memory_column:hbm_west.bonding_03,Bonding,-0.02,-0.012,-0.004,0.004,0.0022879999999999992,0.0022979999999999993,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""bonding_03"", ""layer_index"": 6, ""priority"": 10, ""repeat_index"": 3, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[1]#repeat=3,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
80e096693ffe4b699a41d097170a7eed,memory_column:hbm_west.dram_si_04,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.0022979999999999993,0.002338999999999999,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""dram_si_04"", ""layer_index"": 7, ""priority"": 10, ""repeat_index"": 4, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[0]#repeat=4,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
44311853a316444b957e8ba8f1ddadc7,memory_column:hbm_west.bonding_04,Bonding,-0.02,-0.012,-0.004,0.004,0.002338999999999999,0.002348999999999999,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""bonding_04"", ""layer_index"": 8, ""priority"": 10, ""repeat_index"": 4, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[1]#repeat=4,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
fa971e7c7e6e4c10907da14d3f01c631,memory_column:hbm_west.dram_si_05,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.002348999999999999,0.002389999999999999,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""dram_si_05"", ""layer_index"": 9, ""priority"": 10, ""repeat_index"": 5, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[0]#repeat=5,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
bfc2da25083d4c7099c55121256c0460,memory_column:hbm_west.bonding_05,Bonding,-0.02,-0.012,-0.004,0.004,0.002389999999999999,0.002399999999999999,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""bonding_05"", ""layer_index"": 10, ""priority"": 10, ""repeat_index"": 5, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[1]#repeat=5,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
33e1a583c2fc4b24a50b045ed34cd50b,memory_column:hbm_west.dram_si_06,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.002399999999999999,0.0024409999999999987,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""dram_si_06"", ""layer_index"": 11, ""priority"": 10, ""repeat_index"": 6, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[0]#repeat=6,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
43ff556a7cd64fd18325923be176a3ea,memory_column:hbm_west.bonding_06,Bonding,-0.02,-0.012,-0.004,0.004,0.0024409999999999987,0.0024509999999999988,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""bonding_06"", ""layer_index"": 12, ""priority"": 10, ""repeat_index"": 6, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[1]#repeat=6,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
e09b4e45e1f24848a9363613e01a5242,memory_column:hbm_west.dram_si_07,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.0024509999999999988,0.0024919999999999986,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""dram_si_07"", ""layer_index"": 13, ""priority"": 10, ""repeat_index"": 7, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[0]#repeat=7,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
3bbb8d4638e349238ca0bc4b3dff849b,memory_column:hbm_west.bonding_07,Bonding,-0.02,-0.012,-0.004,0.004,0.0024919999999999986,0.0025019999999999986,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""bonding_07"", ""layer_index"": 14, ""priority"": 10, ""repeat_index"": 7, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[1]#repeat=7,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
5f8e818dacea4d0589e89400085be675,memory_column:hbm_west.dram_si_08,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.0025019999999999986,0.0025429999999999984,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""dram_si_08"", ""layer_index"": 15, ""priority"": 10, ""repeat_index"": 8, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[0]#repeat=8,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
7fd50acd80d94ce48481d2c0f6697aa2,memory_column:hbm_west.bonding_08,Bonding,-0.02,-0.012,-0.004,0.004,0.0025429999999999984,0.0025529999999999984,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""bonding_08"", ""layer_index"": 16, ""priority"": 10, ""repeat_index"": 8, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[1]#repeat=8,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
4fa2755fa532491a9aebc80640ad5c10,memory_column:hbm_west.dram_si_09,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.0025529999999999984,0.0025939999999999982,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""dram_si_09"", ""layer_index"": 17, ""priority"": 10, ""repeat_index"": 9, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[0]#repeat=9,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
05f7391209334b878f2e99a68d160e8b,memory_column:hbm_west.bonding_09,Bonding,-0.02,-0.012,-0.004,0.004,0.0025939999999999982,0.0026039999999999982,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""bonding_09"", ""layer_index"": 18, ""priority"": 10, ""repeat_index"": 9, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[1]#repeat=9,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
db2581d67e72492fa636e69af7582b5b,memory_column:hbm_west.dram_si_10,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.0026039999999999982,0.002644999999999998,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""dram_si_10"", ""layer_index"": 19, ""priority"": 10, ""repeat_index"": 10, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[0]#repeat=10,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
4204b444011e4e25be7f6b0686eb43c4,memory_column:hbm_west.bonding_10,Bonding,-0.02,-0.012,-0.004,0.004,0.002644999999999998,0.002654999999999998,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""bonding_10"", ""layer_index"": 20, ""priority"": 10, ""repeat_index"": 10, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[1]#repeat=10,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
e32dfa74bd734d53a0445a3f5c09be1f,memory_column:hbm_west.dram_si_11,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.002654999999999998,0.002695999999999998,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""dram_si_11"", ""layer_index"": 21, ""priority"": 10, ""repeat_index"": 11, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[0]#repeat=11,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
7c93d8dd4ad24929b9a75b937b7d1444,memory_column:hbm_west.bonding_11,Bonding,-0.02,-0.012,-0.004,0.004,0.002695999999999998,0.002705999999999998,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""bonding_11"", ""layer_index"": 22, ""priority"": 10, ""repeat_index"": 11, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[0].stack.items[1].layers[1]#repeat=11,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
f21ed604fcb040b9a520d326a233ec6b,memory_column:hbm_west.top_dram_si,DRAM_Si,-0.02,-0.012,-0.004,0.004,0.002705999999999998,0.0028549999999999977,"{""column"": ""hbm_west"", ""component"": ""memory_column:hbm_west"", ""layer"": ""top_dram_si"", ""layer_index"": 23, ""priority"": 10, ""role"": ""dram_si"", ""stack"": ""hbm_12hi"", ""top_die"": true}",horizontal.memory_zone.columns[0].stack.items[2],"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
5e9635fd11f04689b9a4f39760b41a2e,memory_column:hbm_east.base_die,Base_Die,0.012,0.02,-0.004,0.004,0.0021,0.0021449999999999998,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""base_die"", ""layer_index"": 0, ""priority"": 10, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[0],"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
c10a56cb557845f1a1324437f772b485,memory_column:hbm_east.dram_si_01,DRAM_Si,0.012,0.02,-0.004,0.004,0.0021449999999999998,0.0021859999999999996,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""dram_si_01"", ""layer_index"": 1, ""priority"": 10, ""repeat_index"": 1, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[0]#repeat=1,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
f87dd99f56c44d7ab49014cde36db195,memory_column:hbm_east.bonding_01,Bonding,0.012,0.02,-0.004,0.004,0.0021859999999999996,0.0021959999999999996,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""bonding_01"", ""layer_index"": 2, ""priority"": 10, ""repeat_index"": 1, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[1]#repeat=1,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
eab5502f7b054a43b76b78f1ccd8fc7b,memory_column:hbm_east.dram_si_02,DRAM_Si,0.012,0.02,-0.004,0.004,0.0021959999999999996,0.0022369999999999994,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""dram_si_02"", ""layer_index"": 3, ""priority"": 10, ""repeat_index"": 2, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[0]#repeat=2,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
872c2561d94c4818a77b77e6bfcf5604,memory_column:hbm_east.bonding_02,Bonding,0.012,0.02,-0.004,0.004,0.0022369999999999994,0.0022469999999999994,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""bonding_02"", ""layer_index"": 4, ""priority"": 10, ""repeat_index"": 2, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[1]#repeat=2,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
5a1cb4c7590f42e4a15e420ce3fc4b0c,memory_column:hbm_east.dram_si_03,DRAM_Si,0.012,0.02,-0.004,0.004,0.0022469999999999994,0.0022879999999999992,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""dram_si_03"", ""layer_index"": 5, ""priority"": 10, ""repeat_index"": 3, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[0]#repeat=3,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
e6c2f6ed72244a68bbf373d3462d7538,memory_column:hbm_east.bonding_03,Bonding,0.012,0.02,-0.004,0.004,0.0022879999999999992,0.0022979999999999993,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""bonding_03"", ""layer_index"": 6, ""priority"": 10, ""repeat_index"": 3, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[1]#repeat=3,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
66884f4f84c14130a88dba482144c798,memory_column:hbm_east.dram_si_04,DRAM_Si,0.012,0.02,-0.004,0.004,0.0022979999999999993,0.002338999999999999,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""dram_si_04"", ""layer_index"": 7, ""priority"": 10, ""repeat_index"": 4, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[0]#repeat=4,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
10abcba0f5ec4e7fa85a7190f1de3618,memory_column:hbm_east.bonding_04,Bonding,0.012,0.02,-0.004,0.004,0.002338999999999999,0.002348999999999999,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""bonding_04"", ""layer_index"": 8, ""priority"": 10, ""repeat_index"": 4, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[1]#repeat=4,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
acf335183fc9422383d35534c3070ea9,memory_column:hbm_east.dram_si_05,DRAM_Si,0.012,0.02,-0.004,0.004,0.002348999999999999,0.002389999999999999,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""dram_si_05"", ""layer_index"": 9, ""priority"": 10, ""repeat_index"": 5, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[0]#repeat=5,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
4db697855ed04731b824726789640f30,memory_column:hbm_east.bonding_05,Bonding,0.012,0.02,-0.004,0.004,0.002389999999999999,0.002399999999999999,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""bonding_05"", ""layer_index"": 10, ""priority"": 10, ""repeat_index"": 5, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[1]#repeat=5,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
e66b900506b944d3a0dc4dc66e7854a4,memory_column:hbm_east.dram_si_06,DRAM_Si,0.012,0.02,-0.004,0.004,0.002399999999999999,0.0024409999999999987,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""dram_si_06"", ""layer_index"": 11, ""priority"": 10, ""repeat_index"": 6, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[0]#repeat=6,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
7f2fc3d08546482eba649bb277ba7f10,memory_column:hbm_east.bonding_06,Bonding,0.012,0.02,-0.004,0.004,0.0024409999999999987,0.0024509999999999988,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""bonding_06"", ""layer_index"": 12, ""priority"": 10, ""repeat_index"": 6, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[1]#repeat=6,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
3ddc31cca666409d90c5fb90d823eb8c,memory_column:hbm_east.dram_si_07,DRAM_Si,0.012,0.02,-0.004,0.004,0.0024509999999999988,0.0024919999999999986,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""dram_si_07"", ""layer_index"": 13, ""priority"": 10, ""repeat_index"": 7, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[0]#repeat=7,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
98380019c40a411b8b4170ee38d9735b,memory_column:hbm_east.bonding_07,Bonding,0.012,0.02,-0.004,0.004,0.0024919999999999986,0.0025019999999999986,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""bonding_07"", ""layer_index"": 14, ""priority"": 10, ""repeat_index"": 7, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[1]#repeat=7,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
c8b9d5dce6c04f98b5d1fd58277c9958,memory_column:hbm_east.dram_si_08,DRAM_Si,0.012,0.02,-0.004,0.004,0.0025019999999999986,0.0025429999999999984,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""dram_si_08"", ""layer_index"": 15, ""priority"": 10, ""repeat_index"": 8, ""role"": ""dram_si"", ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[0]#repeat=8,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
c2b598938a4b49abbaa9bbf6603f09b7,memory_column:hbm_east.bonding_08,Bonding,0.012,0.02,-0.004,0.004,0.0025429999999999984,0.0025529999999999984,"{""column"": ""hbm_east"", ""component"": ""memory_column:hbm_east"", ""layer"": ""bonding_08"", ""layer_index"": 16, ""priority"": 10, ""repeat_index"": 8, ""stack"": ""hbm_12hi""}",horizontal.memory_zone.columns[1].stack.items[1].layers[1]#repeat=8,"[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]"
