iteration_index,metric,value
146,relative_residual,4.781210934204402e-06
147,relative_residual,4.521846806274492e-06
148,relative_residual,4.305075783455407e-06
149,relative_residual,4.251910864762293e-06
150,relative_residual,4.3236665805768e-06
151,relative_residual,3.571572822211995e-06
152,relative_residual,3.276717112068877e-06
153,relative_residual,3.0465005260848456e-06
154,relative_residual,2.9759057761430642e-06
155,relative_residual,2.7473835024065553e-06
156,relative_residual,2.8436918010437223e-06
157,relative_residual,2.821589180793811e-06
158,relative_residual,2.611622841486193e-06
159,relative_residual,2.4287659957028615e-06
160,relative_residual,2.5785413958554604e-06
161,relative_residual,2.304484909826377e-06
162,relative_residual,1.984822360179677e-06
163,relative_residual,1.6106700783709477e-06
164,relative_residual,1.3938468539996856e-06
165,relative_residual,1.3589170061359902e-06
166,relative_residual,1.287525807224522e-06
167,relative_residual,1.1406661595938439e-06
168,relative_residual,1.066847788491288e-06
169,relative_residual,9.798801545003895e-07
170,relative_residual,9.964613359454115e-07
171,relative_residual,8.744314697084521e-07
172,relative_residual,8.812483362791197e-07
173,relative_residual,7.94515373283628e-07
174,relative_residual,7.607604247187224e-07
175,relative_residual,7.551447777078251e-07
176,relative_residual,6.966545639316128e-07
177,relative_residual,7.195762231370343e-07
178,relative_residual,6.78274889427586e-07
179,relative_residual,6.103552931798185e-07
180,relative_residual,5.33202028416166e-07
181,relative_residual,4.863329436829649e-07
182,relative_residual,4.809446751541907e-07
183,relative_residual,4.624483629272035e-07
184,relative_residual,4.283980172920953e-07
185,relative_residual,3.879073991780606e-07
186,relative_residual,3.9388191236562593e-07
187,relative_residual,3.6006303692837787e-07
188,relative_residual,3.331528073385899e-07
189,relative_residual,2.9512974111102816e-07
190,relative_residual,2.8746369952176195e-07
191,relative_residual,2.909833875034351e-07
192,relative_residual,2.8720662155906087e-07
193,relative_residual,2.631967334561277e-07
194,relative_residual,2.3771255183422143e-07
195,relative_residual,2.233439194596748e-07
196,relative_residual,2.065244174513555e-07
197,relative_residual,1.786979996639021e-07
198,relative_residual,1.68529230807461e-07
199,relative_residual,1.4880688794436543e-07
200,relative_residual,1.2745444056159005e-07
201,relative_residual,1.1464490123732507e-07
202,relative_residual,1.0342207707301624e-07
203,relative_residual,8.480206864925027e-08
204,relative_residual,8.74332875570079e-08
205,relative_residual,7.835619977165237e-08
206,relative_residual,7.626250194898934e-08
207,relative_residual,5.934900722583734e-08
208,relative_residual,5.41094972933818e-08
209,relative_residual,4.6156779960770626e-08
210,relative_residual,4.71743961404774e-08
211,relative_residual,4.274696069992788e-08
212,relative_residual,3.8779486546925914e-08
213,relative_residual,3.071684480735614e-08
214,relative_residual,2.913012575079653e-08
215,relative_residual,2.5993482298737752e-08
216,relative_residual,2.282057508745401e-08
217,relative_residual,2.107261979712066e-08
218,relative_residual,1.8117093654312758e-08
219,relative_residual,1.5192437659264737e-08
220,relative_residual,1.3950968217893862e-08
221,relative_residual,1.1559690616073578e-08
222,relative_residual,1.1827022521895442e-08
223,relative_residual,1.0727227675191901e-08
224,relative_residual,1.031415719502555e-08
225,relative_residual,9.822697245429417e-09
