iteration_index,metric,value
0,relative_residual,0.05231397829986723
1,relative_residual,0.0999407192910881
2,relative_residual,0.21113393573383019
3,relative_residual,0.2089356367997174
4,relative_residual,0.13754705238271867
5,relative_residual,0.10736368527728624
6,relative_residual,0.09648305267756778
7,relative_residual,0.09655774470090152
8,relative_residual,0.11596335323851949
9,relative_residual,0.08473086624113715
10,relative_residual,0.04079020200319328
11,relative_residual,0.0803998735909401
12,relative_residual,0.07299310476019928
13,relative_residual,0.08023226368034404
14,relative_residual,0.06093002780351291
15,relative_residual,0.04383731427489917
16,relative_residual,0.03587934893918391
17,relative_residual,0.031057682662890915
18,relative_residual,0.0300404230726905
19,relative_residual,0.025568119341220247
20,relative_residual,0.01688480050028783
21,relative_residual,0.01863772053700995
22,relative_residual,0.021165606572743145
23,relative_residual,0.034998556322149536
24,relative_residual,0.03567017213107649
25,relative_residual,0.028032960521283724
26,relative_residual,0.03957944133680874
27,relative_residual,0.040335754965133856
28,relative_residual,0.03309814384929369
29,relative_residual,0.033182301830631436
30,relative_residual,0.03621947708448393
31,relative_residual,0.03859670100463845
32,relative_residual,0.0340399902412372
33,relative_residual,0.031679415882276
34,relative_residual,0.025020788495759533
35,relative_residual,0.024723317263882022
36,relative_residual,0.023567292878680722
37,relative_residual,0.021011838163727786
38,relative_residual,0.021513328528672725
39,relative_residual,0.021961914505341136
40,relative_residual,0.02282121630797122
41,relative_residual,0.0219859879094373
42,relative_residual,0.022513475221295622
43,relative_residual,0.022491744836053644
44,relative_residual,0.017777568022248048
45,relative_residual,0.017764049606348847
46,relative_residual,0.017159161144050094
47,relative_residual,0.013152042047323056
48,relative_residual,0.010927496037263685
49,relative_residual,0.009940106680766772
50,relative_residual,0.009565392674880947
51,relative_residual,0.007810106905250428
52,relative_residual,0.008114860580181137
53,relative_residual,0.007243091131479767
54,relative_residual,0.0065078629982943574
55,relative_residual,0.006635098349572172
56,relative_residual,0.006082687852317964
57,relative_residual,0.006100574780768604
58,relative_residual,0.005384392835875456
59,relative_residual,0.005455481902388571
60,relative_residual,0.0055716068578684245
61,relative_residual,0.0051460260025216285
62,relative_residual,0.00514602157005984
63,relative_residual,0.005036561792251223
64,relative_residual,0.004803073821055603
65,relative_residual,0.004230588906857484
66,relative_residual,0.004179419605010055
67,relative_residual,0.003656540369873201
68,relative_residual,0.0035773580899547686
69,relative_residual,0.0029599676081507715
70,relative_residual,0.002961089464150796
71,relative_residual,0.0027088280344685317
72,relative_residual,0.0024234934277713484
73,relative_residual,0.002017546800113436
74,relative_residual,0.0017229393977346704
75,relative_residual,0.001573476609830399
76,relative_residual,0.00135898415810112
77,relative_residual,0.0013053624473162884
78,relative_residual,0.001289174769461088
79,relative_residual,0.0011109802826315977
80,relative_residual,0.0008640609643064734
81,relative_residual,0.0007801159213905542
82,relative_residual,0.000709437745380574
83,relative_residual,0.0005761693815722387
84,relative_residual,0.0005473566087243547
85,relative_residual,0.0004510331655016659
86,relative_residual,0.0004068117161551313
87,relative_residual,0.0003647089586388754
88,relative_residual,0.0003457586038304821
89,relative_residual,0.0002684892771844774
90,relative_residual,0.00023709160813693709
91,relative_residual,0.00021337378469075431
92,relative_residual,0.00018984967437153988
93,relative_residual,0.0001552009202363454
94,relative_residual,0.0001381226382049516
95,relative_residual,0.00011660201801297962
96,relative_residual,0.00011633377210965709
97,relative_residual,9.60775783597458e-05
98,relative_residual,8.31641131224147e-05
99,relative_residual,7.650524050397561e-05
100,relative_residual,7.949732432597402e-05
101,relative_residual,7.43177703757426e-05
102,relative_residual,7.405038749036202e-05
103,relative_residual,6.814549357608519e-05
104,relative_residual,5.7397613291722616e-05
105,relative_residual,5.2547710113459087e-05
106,relative_residual,4.8694580291122905e-05
107,relative_residual,3.853310039582194e-05
108,relative_residual,3.506181702796315e-05
109,relative_residual,3.0325886862305465e-05
110,relative_residual,2.7902778347416245e-05
111,relative_residual,2.6627399956529936e-05
112,relative_residual,2.7539480425838087e-05
113,relative_residual,2.6603386258129047e-05
114,relative_residual,2.6797870859362777e-05
115,relative_residual,3.263318437232414e-05
116,relative_residual,3.71594408716199e-05
117,relative_residual,4.011279410261853e-05
118,relative_residual,4.149042883891268e-05
119,relative_residual,4.190234254992602e-05
120,relative_residual,4.132477046743762e-05
121,relative_residual,4.746552028204163e-05
122,relative_residual,4.181531414615234e-05
123,relative_residual,3.634384573479366e-05
124,relative_residual,3.2199123976329685e-05
125,relative_residual,2.6766183502557632e-05
126,relative_residual,2.234706134737256e-05
127,relative_residual,1.7826364070076656e-05
128,relative_residual,1.5866530593287806e-05
129,relative_residual,1.243845511855593e-05
130,relative_residual,1.0520562596401062e-05
131,relative_residual,9.480727586672823e-06
132,relative_residual,7.9976831302162e-06
133,relative_residual,7.2592871645884945e-06
134,relative_residual,6.363123989645671e-06
135,relative_residual,6.0598938681978275e-06
136,relative_residual,6.214565034927603e-06
137,relative_residual,6.169705608696885e-06
138,relative_residual,5.95877969490499e-06
139,relative_residual,4.995169683810209e-06
140,relative_residual,5.1839684197592945e-06
141,relative_residual,4.956907858512923e-06
142,relative_residual,4.6069620202188004e-06
143,relative_residual,4.299808456689394e-06
144,relative_residual,4.183885223495232e-06
145,relative_residual,4.073040502359152e-06
146,relative_residual,3.776174234412187e-06
147,relative_residual,3.5881434446704935e-06
148,relative_residual,3.2651954659302095e-06
149,relative_residual,3.3124661409853014e-06
150,relative_residual,3.238506072913985e-06
151,relative_residual,2.6608019297468613e-06
152,relative_residual,2.3995114376755324e-06
153,relative_residual,2.2894036024173524e-06
154,relative_residual,2.294352659072754e-06
155,relative_residual,2.1873479663906926e-06
156,relative_residual,2.1834604557848672e-06
157,relative_residual,2.184902500908827e-06
158,relative_residual,2.0305671893698815e-06
159,relative_residual,1.8921893788245496e-06
160,relative_residual,1.8963098698787364e-06
161,relative_residual,1.734594990496514e-06
162,relative_residual,1.5599835693197788e-06
163,relative_residual,1.2480548805027187e-06
164,relative_residual,1.0959529753683521e-06
165,relative_residual,1.030296259541656e-06
166,relative_residual,1.0042866518853523e-06
167,relative_residual,8.842055896113212e-07
168,relative_residual,8.107945238098244e-07
169,relative_residual,7.591926451713832e-07
170,relative_residual,7.439666207671362e-07
171,relative_residual,6.725842907900276e-07
172,relative_residual,6.525010694500179e-07
173,relative_residual,6.064053966619897e-07
174,relative_residual,5.802965153082007e-07
175,relative_residual,5.755709070627773e-07
176,relative_residual,5.360303389508525e-07
177,relative_residual,5.494053329266373e-07
178,relative_residual,5.28206114827719e-07
179,relative_residual,4.7474102189324566e-07
180,relative_residual,4.067465093169197e-07
181,relative_residual,3.798405212054238e-07
182,relative_residual,3.75678485302544e-07
183,relative_residual,3.664249749262647e-07
184,relative_residual,3.330983338426704e-07
185,relative_residual,2.9733710469239297e-07
186,relative_residual,3.0144893842210913e-07
187,relative_residual,2.709559433185948e-07
